"pid","assessed_value"
5129,111089.4488
5130,504993.8788
5131,235078.841466667
5132,88407.7688606061
5133,486268.402266667
5134,486219.732866667
5135,162312.2006
5136,328402.904066667
5137,134120.139561905
5138,109044.729449639
5139,373438.909933333
5140,302189.185066667
5141,256690.353666667
5142,244662.1996
5143,134993.050133333
5144,593657.570933333
5145,384400.156619048
5146,807898.619209524
5147,439173.565466667
5148,240045.446
5149,155167.806133333
5150,147741.9838
5151,287496.724495238
5152,222430.306133333
5153,287609.186095238
5154,233183.972066667
5155,228301.276466667
5156,291531.444133333
5157,97486.4862
5158,140063.8756
5159,292973.272333333
5160,454572.689537255
5161,208765.752733333
5162,126865.9828
5163,228309.7896
5164,133804.215416667
5165,373366.432
5166,462726.213866667
5167,271498.058266667
5168,427209.286266667
5169,337844.092933333
5170,152189.4956
5171,150155.476179221
5172,238232.2082
5173,329687.779
5174,1258568.29966667
5175,184263.793
5176,145234.850333333
5177,371110.414133333
5178,914663.134466667
5179,304050.939666667
5180,154179.201666667
5181,683657.065866667
5182,341493.4732
5183,1185157.8454
5184,308683.388333333
5185,535932.025466667
5186,632463.6698
5187,273364.973933333
5188,125619.761733333
5189,368541.478266667
5190,152648.703460606
5191,492805.489133333
5192,301381.254
5193,243558.634
5194,149818.862933333
5195,152319.137466667
5196,348754.055333333
5197,778083.3344
5198,865532.7396
5199,149890.931683761
5200,172396.598666667
5201,242136.861466667
5202,663586.864533333
5203,125925.626466667
5204,216230.47112381
5205,377567.363488889
5206,201219.359733333
5207,285024.181333333
5208,286761.234666667
5209,230537.646555555
5210,185028.075895238
5211,126713.825593939
5212,385811.826933333
5213,59704.7872
5214,2201042.72533333
5215,309856.208333333
5216,225666.6606
5217,407329.428533333
5218,241410.481
5219,178450.145390476
5220,119182.842533333
5221,369951.55
5222,179830.548521212
5223,265291.9644
5224,328902.679085714
5225,412066.109333333
5226,260076.890323809
5227,234310.623333333
5228,173538.8426
5229,138674.960066667
5230,132804.654666667
5231,255356.849709524
5232,204212.530009524
5233,235001.545666667
5234,377686.982066667
5235,463284.458933333
5236,180133.420933333
5237,281146.152361905
5238,150380.984666667
5239,1158256.99442857
5240,159792.231488889
5241,229115.327571429
5242,519921.014
5243,1200374.22226667
5244,325545.592933333
5245,285284.042047619
5246,414618.313333333
5247,223153.816009524
5248,211951.927266667
5249,79730.7138095238
5250,809134.1286
5251,765171.240866667
5252,249874.564533333
5253,194978.0774
5254,101099.249066667
5255,431101.871666667
5256,218193.032742857
5257,276409.4786
5258,142420.5644
5259,288405.248266667
5260,175770.293333333
5261,84183.3443555555
5262,248733.008866667
5263,742773.8768
5264,296798.496095238
5265,597885.205266667
5266,195141.789266667
5267,317777.316266667
5268,210214.867733333
5269,193932.093533333
5270,196165.328733333
5271,276070.824238095
5272,372996.124314286
5273,525468.804066667
5274,154174.6688
5275,163149.907333333
5276,791426.502933333
5277,119578.193133333
5278,92397.4834666667
5279,274284.512533333
5280,216517.977866667
5281,444281.690666667
5282,291112.596266667
5283,369904.161961905
5284,221438.8352
5285,104504.276733333
5286,417862.127266667
5287,444366.546596825
5288,235775.944
5289,151452.816
5290,170667.631952381
5291,264962.916311111
5292,124339.533066667
5293,176419.922066667
5294,206893.063367033
5295,284303.331733333
5296,159660.511638095
5297,379222.186533333
5298,435620.897380952
5299,110069.66
5300,231264.988533333
5301,58743.8553333333
5302,357835.3864
5303,259434.58
5304,290677.995866667
5305,960587.149533334
5306,184507.250666667
5307,386497.106333333
5308,136721.608219048
5309,246120.593466667
5310,199162.775842424
5311,186913.733733333
5312,165794.756466667
5313,181271.3262
5314,478115.903111111
5315,224294.905266667
5316,117124.035933333
5317,419561.021733333
5318,140467.788933333
5319,311872.199333333
5320,187499.878933333
5321,177173.839066667
5322,607804.102
5323,194861.8086
5324,546211.187133333
5325,232364.8684
5326,160168.793933333
5327,134960.4468
5328,197817.701866667
5329,1233125.89566667
5330,113631.986352381
5331,207866.158
5332,150961.4664
5333,165151.3996
5334,130135.366006349
5335,1416773.87742857
5336,631988.274933333
5337,212234.3858
5338,235794.471945055
5339,409410.129466667
5340,191250.435062558
5341,169319.185574359
5342,170017.855838384
5343,158222.813066667
5344,235804.8174
5345,227161.013866667
5346,234043.570066667
5347,208190.333466667
5348,152772.992933333
5349,334030.099333333
5350,281592.016866667
5351,174652.7188
5352,344987.716533333
5353,218523.642333333
5354,192366.543333333
5355,130486.4504
5356,296256.684466667
5357,220211.340366082
5358,170426.258514286
5359,817416.126266667
5360,265575.878
5361,271345.256333333
5362,117680.752914286
5363,273169.941666667
5364,141803.5384
5365,430367.0828
5366,459269.0522
5367,1221093.44526667
5368,213477.754866667
5369,585928.530533333
5370,160181.658133333
5371,400695.7032
5372,157475.518933333
5373,1150325.1108
5374,505845.805866667
5375,323855.6552
5376,398875.762537255
5377,103923.6284
5378,278616.1264
5379,1323278.38433333
5380,207042.993963636
5381,129993.691
5382,355798.190933333
5383,384024.676533333
5384,264352.6138
5385,189350.522361905
5386,239792.9216
5387,741262.891533333
5388,199038.4024
5389,276380.258
5390,265974.0874
5391,419027.9262
5392,622204.2356
5393,209456.780666667
5394,152585.007895238
5395,1140305.836
5396,229386.421218182
5397,383913.845133333
5398,117897.7976
5399,514440.895933333
5400,565154.410151734
5401,141769.272933333
5402,325677.303333333
5403,103599.031866667
5404,624173.11
5405,274781.386
5406,139210.009333333
5407,454455.763066667
5408,165613.25
5409,170306.516542857
5410,192517.785266667
5411,136923.351
5412,173082.322539683
5413,140182.878521429
5414,175722.627447619
5415,623873.57907451
5416,212695.8024
5417,597423.5868
5418,308551.005066667
5419,389365.9186
5420,474216.863333333
5421,361599.787066667
5422,400527.248
5423,506940.754
5424,218108.003952381
5425,267164.5538
5426,356450.302133333
5427,246627.508933333
5428,168748.595
5429,292854.994
5430,241443.6542
5431,537143.3308
5432,841621.046977778
5433,308269.312628571
5434,298283.920666667
5435,228507.744761905
5436,329730.0858
5437,194579.792666667
5438,339468.056844445
5439,249926.916933333
5440,287942.892533333
5441,509773.578723809
5442,239861.177047619
5443,228928.308333333
5444,252316.010533333
5445,148616.106
5446,619646.189466667
5447,217294.1778
5448,181642.008
5449,162881.065088889
5450,473953.087133333
5451,141916.613133333
5452,479997.4936
5453,352875.8588
5454,126368.972533333
5455,337385.937466667
5456,327981.5338
5457,155088.239266667
5458,166789.0524
5459,152187.2088
5460,295072.069266667
5461,493438.555
5462,578788.578333333
5463,271176.1
5464,181069.454533333
5465,115007.862133333
5466,221937.405285714
5467,566568.846666667
5468,702270.162266667
5469,222154.7984
5470,324329.9368
5471,211121.3534
5472,138424.702266667
5473,259396.326127273
5474,173142.87515
5475,1083953.8195619
5476,82773.3724
5477,167202.8936
5478,427013.792533333
5479,629564.982942857
5480,245644.679466667
5481,272325.908980952
5482,125857.508266667
5483,321728.992666667
5484,269007.680733333
5485,305708.6102
5486,202414.893133333
5487,238631.7856
5488,386218.584285714
5489,163591.6604
5490,152896.343444444
5491,267378.275933333
5492,534520.951333333
5493,87324.7130666667
5494,814821.995990476
5495,97719.6732
5496,289419.0036
5497,267671.1796
5498,329025.324266667
5499,220435.107666667
5500,336043.4384
5501,485097.944733333
5502,167307.774114286
5503,92149.4248
5504,1444396.32946667
5505,448470.121333333
5506,575984.846333333
5507,313117.532536508
5508,416783.5056
5509,506063.302177778
5510,192149.270733333
5511,1156697.80326667
5512,145048.546778947
5513,1016021.18832381
5514,322378.158866667
5515,104522.6324
5516,273429.234866667
5517,234353.684533333
5518,181774.782859649
5519,241274.070161905
5520,335097.5182
5521,298894.7522
5522,197062.134933333
5523,144439.691
5524,223142.208
5525,1061950.36833333
5526,349720.035933333
5527,197017.142666667
5528,368447.611933333
5529,275736.496533333
5530,779141.143666667
5531,628418.290933333
5532,252134.633333333
5533,433714.5066
5534,899816.090066667
5535,161931.281133333
5536,341202.9674
5537,75280.0405666667
5538,104584.0638
5539,57034.4320666667
5540,92149.6942666666
5541,239487.810266667
5542,296655.014
5543,967458.022733333
5544,362246.346333333
5545,353132.096600866
5546,147066.478457143
5547,228139.7528
5548,540782.669733333
5549,150675.237666667
5550,259271.2524
5551,228373.3068
5552,462216.556133333
5553,533634.513
5554,230133.043933333
5555,432483.744
5556,205727.217133333
5557,278306.518333333
5558,188661.2502
5559,212878.921133333
5560,127436.091761905
5561,82286.9993333333
5562,276836.453866667
5563,196555.037355556
5564,126621.686466667
5565,231845.427866667
5566,488271.7028
5567,301467.341066667
5568,230685.7866
5569,530097.4816
5570,461332.300104762
5571,87270.0111151515
5572,212264.759866667
5573,220833.469619048
5574,200806.057466667
5575,227929.227133333
5576,867231.167866666
5577,243654.285551515
5578,602359.558666667
5579,739550.259066667
5580,239262.278466667
5581,417524.761666667
5582,243261.750114286
5583,639489.416333333
5584,362045.531266667
5585,238106.4746
5586,1048136.63226667
5587,86802.6084666667
5588,529583.089266667
5589,811060.4708
5590,170668.203466667
5591,269572.668866667
5592,455000.910533333
5593,106396.8988
5594,528616.271
5595,365772.597
5596,333563.9836
5597,168622.796866667
5598,187613.942533333
5599,159619.0428
5600,264244.719266667
5601,192401.510923809
5602,116734.578060606
5603,506329.902133333
5604,547203.532933333
5605,179418.808907692
5606,150044.505866667
5607,415592.983666667
5608,915757.1516
5609,1831750.80061905
5610,159930.159108225
5611,173158.514539683
5612,345311.985333333
5613,236752.420333333
5614,87235.4606285714
5615,118858.860666667
5616,365485.434866667
5617,168954.861190476
5618,556576.215466667
5619,640494.173933333
5620,206628.315447619
5621,805413.366933333
5622,402065.783571429
5623,234992.944928205
5624,132297.667911111
5625,297008.414933333
5626,201864.507885714
5627,151233.221771429
5628,176133.931933333
5629,142450.932733333
5630,118718.882142857
5631,546806.9574
5632,92397.6554666667
5633,242053.833066667
5634,221083.670133333
5635,144891.301
5636,148000.381266667
5637,102812.2208
5638,122984.971
5639,197923.791209524
5640,310248.778666667
5641,413429.2584
5642,205575.767533333
5643,273075.005466667
5644,165637.100333333
5645,81411.6368380952
5646,382854.425733333
5647,146375.008861111
5648,158613.6636
5649,345171.952733333
5650,176658.662854545
5651,623240.971085714
5652,243770.04667619
5653,119636.884733333
5654,125832.145333333
5655,294557.231333333
5656,219119.804028571
5657,301183.3272
5658,190960.925533333
5659,246141.169390476
5660,259016.0162
5661,234083.951574359
5662,315740.116666667
5663,166929.982365368
5664,401357.576212121
5665,207377.232
5666,202587.7644
5667,311081.709333333
5668,506199.576866667
5669,300133.9412
5670,374580.8344
5671,261157.8172
5672,178946.396733333
5673,169418.779866667
5674,82319.8525333334
5675,282660.793733333
5676,322945.9384
5677,165878.981666667
5678,202612.817333333
5679,345220.890733333
5680,873258.980866667
5681,1017048.87585714
5682,395293.74
5683,329529.1028
5684,566157.916533333
5685,190121.154866667
5686,267252.1398
5687,288973.187866667
5688,227147.573742857
5689,1163748.65153333
5690,99918.3844
5691,148931.361555556
5692,380099.934266667
5693,121612.481866667
5694,241839.1822
5695,308067.989866667
5696,274211.442342857
5697,92746.8392666667
5698,366206.0814
5699,134441.034133333
5700,91561.4831333333
5701,140922.2962
5702,304881.593
5703,163697.6658
5704,310101.577666667
5705,225900.542980952
5706,196845.774333333
5707,132564.146236364
5708,467549.0426
5709,117572.041
5710,93309.7712444444
5711,116829.355085714
5712,326860.456219048
5713,232463.891244444
5714,587015.814266667
5715,104023.802466667
5716,624524.574533333
5717,237350.395733333
5718,122471.1648
5719,293459.071609756
5720,156172.225666667
5721,754610.971933333
5722,292489.744745455
5723,246319.855961905
5724,205489.580888889
5725,79840.3524666667
5726,680955.348057143
5727,315149.204628572
5728,275964.454733333
5729,132479.428666667
5730,255962.706
5731,401535.192533333
5732,390734.610666667
5733,350513.778666667
5734,151996.07888547
5735,335693.1166
5736,846393.701
5737,222873.529266667
5738,368231.941333333
5739,83696.1974268398
5740,568685.490933333
5741,436502.377866667
5742,388479.611733333
5743,257551.422866667
5744,119390.617
5745,278657.249944828
5746,86165.9751333334
5747,720354.4408
5748,156847.618904762
5749,231166.172933333
5750,357836.555
5751,348236.675333333
5752,888849.256066667
5753,556254.3156
5754,72287.8946888889
5755,221814.941333333
5756,268718.923
5757,193641.1366
5758,431794.788574359
5759,452534.144476191
5760,613930.174333333
5761,473242.444133333
5762,228101.669266667
5763,2226000.1532
5764,343177.7604
5765,1536316.645
5766,196965.032066667
5767,200145.174733333
5768,166351.665770696
5769,1258413.60406667
5770,129558.800638384
5771,349332.39
5772,352272.498933333
5773,137307.412993939
5774,599862.121133333
5775,202273.4934
5776,299474.834352381
5777,1019453.83766667
5778,362672.0958
5779,1326856.76624957
5780,153131.602466667
5781,593835.654
5782,196497.290866667
5783,142756.634466667
5784,128643.808933333
5785,574936.124133333
5786,273340.544266667
5787,424868.863466667
5788,618424.629733333
5789,356909.569733333
5790,167029.1906
5791,515474.288533333
5792,275963.894666667
5793,297005.4762
5794,1020496.12066667
5795,87342.793
5796,108371.120641558
5797,237240.510133333
5798,310574.903771428
5799,155629.025333333
5800,223336.623
5801,601083.9276
5802,160984.220933333
5803,133129.7124
5804,995500.241933333
5805,425819.435533333
5806,73941.7274
5807,322895.516266667
5808,264919.4058
5809,163835.088733333
5810,564200.023733333
5811,54012.9195555556
5812,120194.307733333
5813,132510.958733333
5814,182994.808266667
5815,111102.639933333
5816,128922.540222222
5817,509059.7302
5818,101415.7796
5819,406962.0288
5820,1509862.43053333
5821,174604.721666667
5822,204533.721533333
5823,364126.738133333
5824,177847.959466667
5825,357094.6316
5826,230671.468133333
5827,114715.051
5828,286431.566
5829,138682.269638095
5830,402667.891733333
5831,140725.886266667
5832,800443.69552381
5833,367071.260533333
5834,209862.373666667
5835,213806.196444444
5836,212506.570666667
5837,125081.1592
5838,253413.4904
5839,149873.334266667
5840,262258.101133333
5841,332755.711933333
5842,159998.762933333
5843,289010.991733333
5844,310844.039866667
5845,165823.2478
5846,149377.3508
5847,119360.3226
5848,105739.0378
5849,387117.164571429
5850,159430.765580952
5851,141020.056066667
5852,286163.679866667
5853,163558.0198
5854,232312.046333333
5855,181918.052527273
5856,275502.851
5857,349329.2246
5858,338252.922333333
5859,148878.920771429
5860,187115.5188
5861,203193.18952381
5862,265586.591428804
5863,202096.263933333
5864,709693.3352
5865,264515.7836
5866,258929.786028571
5867,257870.5098
5868,213399.735438095
5869,129275.341857143
5870,146775.624933333
5871,177981.692933333
5872,364477.502333333
5873,501854.830266666
5874,165249.308974359
5875,184236.418485714
5876,301506.645733333
5877,388995.807457143
5878,113356.138133333
5879,186544.9854
5880,188812.435314286
5881,171961.339933333
5882,460818.406133333
5883,86288.1760666667
5884,232443.869866667
5885,162471.821866667
5886,249948.632666667
5887,225361.49427619
5888,160597.1554
5889,169551.881689178
5890,335819.8816
5891,151797.3388
5892,141284.682066667
5893,279799.784
5894,187669.487806349
5895,363963.778022222
5896,106688.4628
5897,174887.936
5898,224130.938333333
5899,594730.891666667
5900,498373.4612
5901,243556.520266667
5902,104638.936066667
5903,1064862.99746667
5904,413133.912333333
5905,213021.862933333
5906,170412.524666667
5907,270653.571266667
5908,622496.579266667
5909,156208.458555556
5910,263213.988266667
5911,295703.624533333
5912,362116.160647619
5913,166291.746866667
5914,655968.923466667
5915,208932.6462
5916,128305.318066667
5917,215387.2004
5918,162900.741666667
5919,368815.5272
5920,161045.7136
5921,407320.190505882
5922,568060.5366
5923,349031.3318
5924,631593.632333333
5925,248999.982466667
5926,209172.505444444
5927,476264.3102
5928,630671.0782
5929,196946.694533333
5930,147468.203733333
5931,272193.107333333
5932,450033.089266667
5933,725968.54
5934,184741.349422222
5935,181977.934
5936,265408.011666667
5937,226452.0928
5938,315788.749066667
5939,1153241.10753333
5940,698340.629333333
5941,95239.74
5942,518169.964666667
5943,142691.349733333
5944,289363.100422222
5945,158710.661666667
5946,385740.389666666
5947,158174.9748
5948,412368.344019048
5949,169239.368866667
5950,230027.402333333
5951,186147.308666667
5952,187593.674133333
5953,246740.366104762
5954,238039.851095238
5955,272156.321
5956,109183.0068
5957,260521.0204
5958,187618.332109804
5959,84938.4764666667
5960,211253.330774359
5961,169051.494466667
5962,115512.058333333
5963,113230.760957143
5964,240112.4306
5965,144147.920666667
5966,129481.9026
5967,187499.246177778
5968,389877.099333333
5969,143754.176
5970,90285.7052666666
5971,216852.191866667
5972,299611.230266667
5973,224995.5908
5974,143762.876866667
5975,136699.896527273
5976,596160.576
5977,345095.722666667
5978,474611.974666667
5979,238963.745333333
5980,588978.956666667
5981,400002.898733333
5982,1147059.2582
5983,473243.691933333
5984,279496.287333333
5985,357865.402666667
5986,713481.9112
5987,142103.574133333
5988,225832.7718
5989,273338.902533333
5990,267106.815206061
5991,224995.714866667
5992,461018.7184
5993,131827.865733333
5994,343867.3952
5995,269467.881311111
5996,357593.740866667
5997,134048.4752
5998,463134.73432381
5999,532199.560933333
6000,158861.945993939
6001,217526.515133333
6002,420015.580133333
6003,153626.690333333
6004,109305.737257143
6005,275000.057133333
6006,134004.5808
6007,207895.065533333
6008,167232.454333333
6009,190535.638333333
6010,424977.165142857
6011,203077.627533333
6012,257438.232
6013,200472.1862
6014,84862.2206
6015,791757.479190476
6016,1145456.8504
6017,361619.973974603
6018,273264.311866667
6019,186310.933333333
6020,133415.566654257
6021,198900.441933333
6022,317867.692933333
6023,252756.708230769
6024,348460.420933333
6025,407017.032711485
6026,163981.372333333
6027,1632557.60726667
6028,158662.442378947
6029,122484.050733333
6030,161388.777533333
6031,806725.944266667
6032,372090.956254201
6033,297386.5862
6034,365444.554066667
6035,670039.32232381
6036,175531.949857143
6037,148568.985533333
6038,736702.451333333
6039,577072.198375758
6040,189207.009733333
6041,647573.239133333
6042,120694.420466667
6043,199145.2424
6044,191921.662190476
6045,270983.544380952
6046,241847.600133333
6047,182990.740244444
6048,344004.476933333
6049,352633.9856
6050,514628.8148
6051,234778.875666667
6052,107548.755933333
6053,209348.749466667
6054,179389.271666667
6055,404976.961
6056,71297.7814
6057,229569.607266667
6058,310439.451266667
6059,215876.458666667
6060,257597.059133333
6061,183622.779308175
6062,266686.743666667
6063,473073.696933333
6064,91591.4559619048
6065,119472.215866667
6066,244850.525333333
6067,298944.223933333
6068,77956.7083
6069,277340.214857143
6070,342995.753466667
6071,308912.8586
6072,140143.997171429
6073,2517186.29613333
6074,209597.2644
6075,407037.6138
6076,75516.8066095238
6077,233571.8002
6078,139811.608333333
6079,448263.056266667
6080,318552.219466667
6081,162033.0268
6082,331349.792952381
6083,185639.3784
6084,563842.215933333
6085,227790.899866667
6086,312351.815866667
6087,347199.565066667
6088,92322.6658877847
6089,1011834.62013333
6090,155033.957866667
6091,273394.173866667
6092,377435.3224
6093,389000.131644444
6094,602314.990533334
6095,1387426.61266667
6096,419541.2668
6097,324047.458333333
6098,143369.8728
6099,225262.811666667
6100,153369.163
6101,624514.824
6102,131385.837428571
6103,246812.826533333
6104,748143.491333333
6105,348849.351866667
6106,217011.017904762
6107,294807.3476
6108,544622.6018
6109,257532.75
6110,78869.247
6111,261495.786666667
6112,302784.920066667
6113,571105.164533333
6114,376178.885133333
6115,953189.973628572
6116,357130.6292
6117,608216.289066667
6118,368527.370266667
6119,278441.248
6120,352855.373733333
6121,404647.668533333
6122,284982.4924
6123,249681.158133333
6124,403146.970133333
6125,229298.221933333
6126,160083.685739927
6127,206618.273333333
6128,61046.5337333333
6129,163996.850495238
6130,247596.437511111
6131,351533.091533333
6132,144774.228533333
6133,166118.692933333
6134,593472.9196
6135,301614.014333333
6136,353592.679758974
6137,2354979.86493333
6138,217279.007
6139,196843.6326
6140,165127.878495238
6141,280253.403
6142,505073.027666667
6143,467898.497133333
6144,120225.748222222
6145,862939.241133333
6146,140519.440666667
6147,215502.431
6148,215294.357555556
6149,440379.805066667
6150,520573.753866667
6151,192026.653666667
6152,144598.629466667
6153,294430.5684
6154,501231.304466667
6155,607439.836085621
6156,315559.426666667
6157,375774.154333333
6158,111479.563333333
6159,570508.4516
6160,173336.997333333
6161,657879.085342857
6162,580899.426533333
6163,357415.400666667
6164,238913.706707692
6165,254486.552933333
6166,750065.4084
6167,495195.704
6168,108465.763733333
6169,636017.068133333
6170,282763.864
6171,276357.918733333
6172,216756.978
6173,148483.635
6174,297153.355066667
6175,229878.105866667
6176,190361.451133333
6177,236240.778666667
6178,617672.974866667
6179,181404.398933333
6180,186758.063666667
6181,148414.556495238
6182,555787.492333333
6183,298154.800066667
6184,888107.309
6185,302746.048833333
6186,159700.123666667
6187,285831.929866667
6188,395746.464809524
6189,155624.117266667
6190,225780.231533333
6191,480648.567933333
6192,450298.423603921
6193,835123.858333333
6194,181581.216492308
6195,701799.651733334
6196,262262.465
6197,194832.0234
6198,264482.655466667
6199,121689.487533333
6200,173727.292666667
6201,223654.676133333
6202,664196.6528
6203,72987.3119904762
6204,342686.01
6205,244152.778974359
6206,159207.068866667
6207,279972.971666667
6208,304791.2616
6209,251990.8092
6210,304294.020339394
6211,235235.116428571
6212,109289.0474
6213,398039.0962
6214,133054.122933333
6215,173634.334180952
6216,289940.450190476
6217,222997.793733333
6218,817503.387933333
6219,64504.6015333333
6220,366824.766866667
6221,301301.124133333
6222,359588.578133333
6223,329368.352872727
6224,352086.314866667
6225,231547.922266667
6226,118154.514933333
6227,292534.866133333
6228,401029.257666667
6229,448640.304133333
6230,104191.6692
6231,324019.7736
6232,419024.425
6233,226422.032157576
6234,194874.939466667
6235,250322.404533333
6236,762192.053333333
6237,155478.3028
6238,242342.899466667
6239,97310.4608
6240,270414.838866667
6241,246726.6274
6242,298542.708742857
6243,166367.784133333
6244,3329663.29953333
6245,220498.4214
6246,461552.592533333
6247,140153.560866667
6248,306675.595333333
6249,319293.186571429
6250,525439.945733333
6251,171097.406333333
6252,211647.023466667
6253,275784.888333333
6254,300536.952
6255,423086.0718
6256,779051.102266667
6257,203774.942133333
6258,116809.542733333
6259,193390.032666667
6260,211735.769242424
6261,154688.902107692
6262,480491.059733333
6263,465630.688666667
6264,127348.088
6265,811525.8101
6266,171245.5544
6267,165571.236533333
6268,590883.675180952
6269,216339.432542857
6270,249682.200933333
6271,399911.836933333
6272,158524.237961905
6273,179574.196
6274,324098.992066667
6275,280042.7486
6276,660210.122447619
6277,259712.149466667
6278,115734.576
6279,259686.478533333
6280,578677.398285714
6281,198196.4948
6282,193952.875066667
6283,250926.130266667
6284,512258.341866667
6285,1289184.10366667
6286,315440.3356
6287,443325.753
6288,164769.334333333
6289,323496.051
6290,109660.4068
6291,380523.842133333
6292,174678.5732
6293,150774.425666667
6294,309283.169066667
6295,188613.833133333
6296,188683.434533333
6297,853576.904333333
6298,208078.2522
6299,314922.354466667
6300,420541.842133333
6301,362202.957206349
6302,285477.804666667
6303,284888.576
6304,400752.1448
6305,114317.969066667
6306,74595.2414666667
6307,200262.3814
6308,371676.650666667
6309,156971.668428571
6310,146624.860285714
6311,571995.226333333
6312,271793.299961905
6313,1387372.13142857
6314,225137.242066667
6315,110879.036171717
6316,257968.4684
6317,739252.999822222
6318,91170.7514
6319,231027.505333333
6320,147429.493260606
6321,347723.306044444
6322,172205.986133333
6323,106920.672866667
6324,148889.7894
6325,292950.167733333
6326,231481.555
6327,195224.6676
6328,282128.567733333
6329,219076.959828571
6330,849474.187666667
6331,224861.5306
6332,351872.482533333
6333,521912.846733333
6334,277864.389066667
6335,274521.126323077
6336,382335.942
6337,174440.7216
6338,215503.872911111
6339,129968.5716
6340,294019.012828571
6341,328300.611447619
6342,106301.871933333
6343,652730.311666667
6344,1125637.78346667
6345,123802.313
6346,405608.744285714
6347,226075.432266667
6348,313044.222666667
6349,431426.878533333
6350,540989.944490196
6351,331593.662
6352,794879.504222222
6353,230775.351333333
6354,220068.811
6355,96731.260830303
6356,504359.295066667
6357,99850.9638666667
6358,156127.981533333
6359,376028.905822222
6360,200778.276666667
6361,631159.098933333
6362,182200.212533333
6363,179312.589066667
6364,296174.147
6365,175435.844266667
6366,428884.411085714
6367,193134.639266667
6368,128874.914933333
6369,134679.887393939
6370,163527.054258824
6371,211797.10352381
6372,488078.959933333
6373,261651.935933333
6374,320097.952133333
6375,502202.620533333
6376,165033.666219048
6377,176296.813980952
6378,268471.483257143
6379,1106819.14393333
6380,185017.9698
6381,176605.844933333
6382,386782.575619048
6383,550695.220466667
6384,751176.590133333
6385,139476.139444444
6386,331232.9016
6387,151786.190123809
6388,76003.9786666667
6389,524914.962866667
6390,461822.718776191
6391,124126.7808
6392,172041.7712
6393,99268.137
6394,197312.312266667
6395,155895.082466667
6396,330131.854466667
6397,547597.1428
6398,258124.020466667
6399,65932.1687333334
6400,191512.4322
6401,263932.1564
6402,165879.480017043
6403,252523.156333333
6404,184194.808133333
6405,138866.156133333
6406,274704.8928
6407,150604.810133333
6408,243441.426085714
6409,761993.146
6410,554413.585333333
6411,218041.233161905
6412,356316.080666667
6413,232032.528666667
6414,206267.597733333
6415,810606.65592381
6416,674193.884433333
6417,204274.69
6418,242928.786133333
6419,946550.703733333
6420,508969.413533333
6421,234908.366
6422,667996.240666667
6423,309303.035
6424,179632.4466
6425,951971.170266667
6426,808408.656866666
6427,246403.559866667
6428,261014.083666667
6429,323606.984533333
6430,239867.753266667
6431,222776.073933333
6432,239357.420266667
6433,132195.614066667
6434,194878.375142857
6435,722596.416733333
6436,443375.647733333
6437,83703.5596666667
6438,170581.257733333
6439,195129.719
6440,262582.9966
6441,215874.250714286
6442,238775.115866667
6443,176539.961133333
6444,350953.1402
6445,718677.607244445
6446,250810.111066667
6447,153350.192666667
6448,304527.8902
6449,267345.262533333
6450,133290.577666667
6451,331726.8676
6452,327699.244380952
6453,226687.055933333
6454,245095.947282828
6455,312140.7864
6456,185607.535961905
6457,178200.751733333
6458,633646.366995238
6459,794191.336352381
6460,168364.8096
6461,159926.707333333
6462,639892.047577778
6463,186408.550266667
6464,263328.005895238
6465,191133.369266667
6466,359065.873266667
6467,222358.792
6468,202951.309333333
6469,228777.377
6470,218035.899666667
6471,182811.672133333
6472,84933.3407887446
6473,374400.921466667
6474,692353.472333333
6475,167266.443193939
6476,171873.255041026
6477,160541.1678
6478,187165.224
6479,231319.996133333
6480,179871.2512
6481,142741.235530952
6482,210379.298133333
6483,86346.9392666667
6484,260657.1962
6485,160493.5498
6486,373464.255333333
6487,2352980.8843619
6488,179742.992761905
6489,254660.382066667
6490,236906.024616162
6491,253862.059466667
6492,253731.290688889
6493,193454.12312381
6494,243848.351533333
6495,158463.444533333
6496,289817.1202
6497,295195.500333333
6498,260062.870666667
6499,284510.8102
6500,131966.512158974
6501,285165.893904762
6502,184811.174
6503,221348.161066667
6504,294428.28
6505,354382.162
6506,296834.772466667
6507,244799.899866667
6508,336110.3172
6509,118344.650066667
6510,619707.3192
6511,171302.905333333
6512,145850.661933333
6513,190331.481907692
6514,99558.4422
6515,139683.677533333
6516,241278.9584
6517,193411.951190476
6518,707565.9618
6519,269088.589183883
6520,212514.612333333
6521,1994742.016
6522,164733.4554
6523,284515.9094
6524,169500.66
6525,231835.615723809
6526,233203.087628571
6527,78770.8296
6528,211606.681066667
6529,177272.940866667
6530,319834.830866667
6531,281933.717
6532,186182.375980952
6533,241644.827733333
6534,162203.274245614
6535,181176.835666667
6536,661552.039533333
6537,373388.937848366
6538,328004.107771429
6539,159670.680488889
6540,147208.196051082
6541,391639.5336
6542,285772.013216162
6543,132095.22
6544,521912.846733333
6545,425065.730114286
6546,190346.499028571
6547,114192.0692
6548,347701.809161905
6549,175194.905266667
6550,424529.604066667
6551,245327.014533333
6552,241500.9594
6553,227662.932
6554,416219.331066667
6555,75625.8284666667
6556,493671.094666667
6557,580999.923834921
6558,247970.768095238
6559,169724.423
6560,89961.8570877847
6561,711651.947466667
6562,811195.006222222
6563,180094.285816739
6564,406374.063133333
6565,140586.688755556
6566,197255.984066667
6567,302313.671714286
